Date,Week,Auction_Number,Category,Manufacturer,Grade,Price,USD_Buying,USD_Selling,Crude_Oil_Price_LKR
2022-10-12,41,40,LOW GROWNS,Sithaka,FBOP,2900,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Garden Leaf,FBOP1,2600,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Diddenipotha,FBOP1,2550,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Ceyenta,FBOP1,2500,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,H P P Tea,FBOPF,2850,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Hidellana,FBOPF,2750,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Ceyenta,FBOPF,2700,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Morawakkorale,FBOPF1,2800,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Green Lanka,FBOPF1,2800,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Richiland,FBOPF1,2800,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,New Vithanakande,BOP1,3150,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Pothotuwa,BOP1,3050,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Pothotuwa,OP1,3200,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,New Deniyaya,OP,2300,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Liyonta,OPA,2300,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Lumbini,PEK,2650,359.2355,369.9682,31551.654
2022-10-12,41,40,LOW GROWNS,Pothotuwa,PEK1,2550,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Dickwella,BOP,2300,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Sarnia Plaiderie,BOPSp,2450,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Halpewatte Uva,BOPSp,2450,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Dickwella,BOPF/BOPFSp,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,El Teb,BOPF/BOPFSp,1700,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Demodara 'S',BOP1,2900,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Glen Alpin,BOP1,2900,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Dickwella,FBOP/FBOP1,2400,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Glen Alpin,FBOP/FBOP1,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Sarnia Plaiderie,FBOPF/FBOPF1,2400,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Adawatte,OP/OPA,1800,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Ambrosia Uva,OP/OPA,1800,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Halpewatte Uva,OP1,2100,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Meddakanda,OP1,2100,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA MEDIUM,Ury,PEK/PEK1,2250,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Uva Highlands,BOP,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Aislaby,BOP,2200,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Ranaya,BOPSp,2400,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Uva Highlands,BOPF/BOPFSp,2250,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Uvakellie,BOPF/BOPFSp,2150,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Bandaraeliya,BOPF/BOPFSp,1750,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Glenanore,BOP1,2650,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Glenanore,FBOP/FBOP1,2650,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Ranaya,FBOPF/FBOPF1,2450,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Glenanore,FBOPF/FBOPF1,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Criag,OP/OPA,1750,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Glenanore,OP1,1900,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Gonamotawa,OP1,1900,359.2355,369.9682,31551.654
2022-10-12,41,40,UVA HIGH,Ranaya,PEK/PEK1,2350,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX HIGH,Dunsinane CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX MEDIUM,Delta CTC,BP1,1340,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Kalubowitiyana CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Ceciliyan CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Hingalgoda CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Suduwelipothahena CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Cee Tee Hills CTC,PF1,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Ceciliyan CTC,BP1,1040,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Spring Field Super CTC,BPS,960,359.2355,369.9682,31551.654
2022-10-12,41,40,UNORTHODOX LOW,Ross Feld CTC,BPS,960,359.2355,369.9682,31551.654
2022-10-12,41,40,PREMIUM FLOWERY,Rajjuruwatta Super,FBOPFSp,7850,359.2355,369.9682,31551.654
2022-10-12,41,40,PREMIUM FLOWERY,Garden Leaf,FBOPFExSp,10450,359.2355,369.9682,31551.654
2022-10-12,41,40,PREMIUM FLOWERY,Alhewana Super,FBOPFExSp1,8500,359.2355,369.9682,31551.654
2022-10-12,41,40,DUSTS,Great Western,DUST1,1750,359.2355,369.9682,31551.654
2022-10-12,41,40,DUSTS,Wattegodde,DUST1,1750,359.2355,369.9682,31551.654
2022-10-12,41,40,DUSTS,Dunsinane CTC,PD,1440,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Wellandura Special,FGS/FGS1,1700,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Holyrood,FGS/FGS1,1550,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Somerset,FGS/FGS1,1550,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Gunawardana,BM,1950,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Liyonta,BP,1850,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Chandrika Estate,BP,1650,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Halpewatte Uva,BP,1650,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Hingalgoda CTC,PFGS,1800,359.2355,369.9682,31551.654
2022-10-12,41,40,OFF GRADES,Moragalla A1,BOP1A,2050,359.2355,369.9682,31551.654
2022-10-19,42,41,WESTERN MEDIUM,Kenilworth,BOP,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Nayapane,BOPSp,2450,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Doombagastalawa,BOPSp,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Hatale,BOPSp,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Doombagastalawa,BOPF/BOPFSp,2300,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Dartry Valley,BOP1,2350,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Doombagastalawa,FBOP/FBOP1,2900,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Craighead,FBOP/FBOP1,2800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Windsorforest,FBOP/FBOP1,2750,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,2450,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Windsorforest,FBOPF/FBOPF1,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Craighead,FBOPF/FBOPF1,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Hatale,FBOPF/FBOPF1,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Hatale,OP/OPA,1700,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,New Rothschild,OP1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Hatale,PEK/PEK1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Uplands,PEK/PEK1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Craighead,PEK/PEK1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Cooroondoowatte,PEK/PEK1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Dartry Valley,PEK/PEK1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN MEDIUM,Elpitiya,PEK/PEK1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Great Western,BOP,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Wattegodde,BOP,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Holyrood,BOP,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Bambrakelly,BOPSp,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Queensberry,BOPSp,2100,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Tillyrie,BOPF/BOPFSp,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Wattegodde,BOPF/BOPFSp,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Great Western,BOPF/BOPFSp,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Inverness,BOP1,2600,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Torrington,BOP1,2300,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Bogahawatte,FBOP/FBOP1,2350,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Weddemulla,FBOPF/FBOPF1,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,St Andrews,FBOPF/FBOPF1,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,St Andrews,OP/OPA,1650,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Venture,OP1,1950,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Cymru,OP1,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Bambrakelly,OP1,1750,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Torrington,PEK/PEK1,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,WESTERN HIGH,Inverness,PEK/PEK1,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Mahagastotte,BOP,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Court Lodge,BOP,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Kenmare,BOP,1460,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Court Lodge,BOPF/BOPFSp,1380,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Kenmare,FBOP/FBOP1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,1700,360.4084,370.9316,30995.1224
2022-10-19,42,41,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Kirklees,BOP,1650,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Mooloya,BOP,1650,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Lucky Land,BOP,1500,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Ragalla,BOP,1300,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,High Forest,BOP,1300,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Delmar,BOPSp,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Lucky Land,BOPF/BOPFSp,1650,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,BOP1,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,FBOP/FBOP1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,FBOPF/FBOPF1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Gampaha,FBOPF/FBOPF1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Blairlomond,FBOPF/FBOPF1,2000,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,OP1,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Alma,PEK/PEK1,2000,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Blairlomond,PEK/PEK1,1700,360.4084,370.9316,30995.1224
2022-10-19,42,41,UDAPUSSELLAWAS,Gampaha,PEK/PEK1,1700,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Pothotuwa,BOP,2750,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Ceciliyan,BOPSp,2700,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Sithaka,BOPF,2800,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Kiruwanaganga,BOPFSp,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Wathurawila,BOPFSp,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Mahaliyadda,BOPFSp,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,New Rekadahena,BOPFSp,2350,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Pothotuwa,FBOP,2900,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Suduwelipothahena Super,FBOP1,2650,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Gunawardana,FBOPF,2600,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Ceyenta,FBOPF,2550,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Allen Valley,FBOPF1,2700,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Hidellana,BOP1,3150,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Pothotuwa,BOP1,3100,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Pothotuwa,OP1,3100,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Makandura,OP,2500,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Green Lanka,OPA,2300,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Liyonta,PEK,2500,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Lumbini,PEK,2500,360.4084,370.9316,30995.1224
2022-10-19,42,41,LOW GROWNS,Pothotuwa,PEK1,2650,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Dickwella,BOP,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,El Teb,BOP,1750,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Sarnia Plaiderie,BOPSp,2350,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Demodara 'S',BOPSp,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Dickwella,BOPF/BOPFSp,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Haputale Super,BOPF/BOPFSp,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,El Teb,BOPF/BOPFSp,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Maratenne,BOP1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Ury,FBOP/FBOP1,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Halpewatte Uva,FBOPF/FBOPF1,2400,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Uva Samovar,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Gonakelle,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Sarnia Plaiderie,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Halpewatte Uva,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Maratenne,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Wewesse,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Aruna Passara,OP/OPA,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Dickwella,OP1,2050,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA MEDIUM,Aruna Passara,PEK/PEK1,2100,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Aislaby,BOP,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Mount Uva,BOP,2000,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Uva Highlands,BOP,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Ranaya,BOPSp,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Uva Highlands,BOPF/BOPFSp,2100,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Bandaraeliya,BOPF/BOPFSp,1650,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Kelliebedde,BOPF/BOPFSp,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Pitaratmalie,BOPF/BOPFSp,1600,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Uva Highlands,BOP1,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Glenanore,BOP1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Battawatte,BOP1,2150,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Aislaby,FBOP/FBOP1,2500,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Ranaya,FBOPF/FBOPF1,2300,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Uva Highlands,FBOPF/FBOPF1,2250,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Glenanore,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Gonamotawa,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Ranaya,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Ellathota Uva,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Spring Valley,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Oodoowerre,OP/OPA,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Glenanore,OP1,2050,360.4084,370.9316,30995.1224
2022-10-19,42,41,UVA HIGH,Ranaya,PEK/PEK1,2200,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX HIGH,Dunsinane CTC,PF1,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX MEDIUM,Delta CTC,BP1,1320,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX MEDIUM,Donside CTC,BPS,890,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX LOW,New Galbode CTC Super,PF1,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX LOW,Ceciliyan CTC,BP1,900,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX LOW,Suduwelipothahena CTC,BP1,900,360.4084,370.9316,30995.1224
2022-10-19,42,41,UNORTHODOX LOW,Ross Feld CTC,BPS,920,360.4084,370.9316,30995.1224
2022-10-19,42,41,PREMIUM FLOWERY,Alhewana Super,FBOPFSp,10000,360.4084,370.9316,30995.1224
2022-10-19,42,41,PREMIUM FLOWERY,Yalta,FBOPFExSp,8000,360.4084,370.9316,30995.1224
2022-10-19,42,41,PREMIUM FLOWERY,Sachitha,FBOPFExSp1,5000,360.4084,370.9316,30995.1224
2022-10-19,42,41,DUSTS,Ceciliyan,DUST1,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,DUSTS,Ceciliyan CTC,PD,1750,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Somerset,FGS/FGS1,1550,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Hingalgoda CTC,PFGS,1700,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Gunawardana,BM,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Hidellana,BP,1950,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Dartry Valley,BP,1900,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Endane Special,BOP1A,1850,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Aldora,BOP1A,1800,360.4084,370.9316,30995.1224
2022-10-19,42,41,OFF GRADES,Chandrika Estate,BOP1A,1800,360.4084,370.9316,30995.1224
2022-10-26,43,42,WESTERN MEDIUM,Craighead,BOP,2150,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Doombagastalawa,BOP,2150,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Kenilworth,BOPSp,2050,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Craighead,BOPF/BOPFSp,1600,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Dartry Valley,BOPF/BOPFSp,1400,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Dartry Valley,BOP1,2550,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Dartry Valley,FBOP/FBOP1,2700,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Harangala,FBOP/FBOP1,2550,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,2300,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Hatale,OP/OPA,1650,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Orange Field,OP1,1850,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,New Rothschild,OP1,1850,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Uplands,PEK/PEK1,2200,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Cooroondoowatte,PEK/PEK1,2100,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN MEDIUM,Dartry Valley,PEK/PEK1,2050,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Wattegodde,BOP,1800,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Torrington,BOP,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Great Western,BOP,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Somerset,BOP,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Queensberry,BOPSp,1950,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Wattegodde,BOPF/BOPFSp,1800,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Kirkoswald,BOPF/BOPFSp,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Kew,BOPF/BOPFSp,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Alton,BOPF/BOPFSp,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Somerset,BOPF/BOPFSp,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Mattakelle,BOPF/BOPFSp,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Torrington,BOP1,2450,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Glenloch,BOP1,2150,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Bambrakelly,FBOP/FBOP1,2350,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Glenloch,FBOP/FBOP1,2250,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Glenloch,FBOPF/FBOPF1,2100,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Venture,OP/OPA,1600,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Inverness,OP/OPA,1600,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Bogahawatte,OP1,1850,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Bambrakelly,OP1,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Venture,OP1,1750,360.7106,371.2612,32243.9205
2022-10-26,43,42,WESTERN HIGH,Bogahawatte,PEK/PEK1,2000,360.7106,371.2612,32243.9205
